user_id,subscription_start_date,plan_type,monthly_price,status
13449,2025-02-20,Basic,9.99,active
13456,2025-02-16,Basic,9.99,active
13458,2025-02-15,Premium,19.99,active
13468,2025-02-18,Standard,14.99,active
13475,2025-02-19,Basic,9.99,active
13482,2025-02-18,Standard,14.99,active
13485,2025-02-20,Basic,9.99,active
13486,2025-02-18,Basic,9.99,active
13493,2025-02-15,Basic,9.99,active
13499,2025-02-19,Standard,14.99,active
13505,2025-02-20,Basic,9.99,active
13506,2025-02-16,Basic,9.99,active
13515,2025-02-15,Premium,19.99,active
13516,2025-02-17,Basic,9.99,active
13523,2025-02-20,Standard,14.99,active
13527,2025-02-16,Standard,14.99,active
13531,2025-02-19,Standard,14.99,active
13532,2025-02-20,Standard,14.99,active
13536,2025-02-15,Standard,14.99,active
13538,2025-02-21,Basic,9.99,active
13543,2025-02-19,Standard,14.99,active
13546,2025-02-20,Basic,9.99,active
13548,2025-02-15,Standard,14.99,active
13549,2025-02-17,Basic,9.99,active
13552,2025-02-17,Basic,9.99,active
13561,2025-02-18,Standard,14.99,active
13565,2025-02-15,Standard,14.99,active
13566,2025-02-15,Standard,14.99,active
13573,2025-02-18,Basic,9.99,active
13576,2025-02-16,Basic,9.99,active
13582,2025-02-17,Standard,14.99,active
13594,2025-02-20,Basic,9.99,active
13595,2025-02-21,Basic,9.99,active
13596,2025-02-20,Standard,14.99,active
13611,2025-02-17,Basic,9.99,active
13615,2025-02-16,Basic,9.99,active
13616,2025-02-18,Standard,14.99,active
13628,2025-02-21,Basic,9.99,active
13633,2025-02-20,Basic,9.99,active
13642,2025-02-18,Standard,14.99,active
13646,2025-02-18,Premium,19.99,active
13663,2025-02-15,Basic,9.99,active
13665,2025-02-16,Standard,14.99,active
13676,2025-02-15,Premium,19.99,active
13679,2025-02-21,Standard,14.99,active
13683,2025-02-19,Standard,14.99,active
13686,2025-02-17,Standard,14.99,active
13699,2025-02-16,Standard,14.99,active
13701,2025-02-20,Basic,9.99,active
13708,2025-02-20,Standard,14.99,active
13710,2025-02-19,Premium,19.99,active
13713,2025-02-17,Basic,9.99,active
13730,2025-02-15,Basic,9.99,active
13731,2025-02-20,Basic,9.99,active
13741,2025-02-21,Premium,19.99,active
13742,2025-02-18,Standard,14.99,active
13752,2025-02-17,Basic,9.99,active
13764,2025-02-19,Premium,19.99,active
13772,2025-02-16,Basic,9.99,active
13773,2025-02-16,Standard,14.99,active
13780,2025-02-17,Standard,14.99,active
13789,2025-02-19,Basic,9.99,active
13800,2025-02-19,Basic,9.99,active
13803,2025-02-19,Premium,19.99,active
13810,2025-02-21,Standard,14.99,active
13814,2025-02-17,Standard,14.99,active
13816,2025-02-18,Standard,14.99,active
13823,2025-02-22,Basic,9.99,active
13824,2025-02-16,Basic,9.99,active
13844,2025-02-21,Basic,9.99,active
13847,2025-02-17,Basic,9.99,active
13850,2025-02-20,Basic,9.99,active
13861,2025-02-20,Basic,9.99,active
13872,2025-02-20,Standard,14.99,active
13878,2025-02-19,Standard,14.99,active
13884,2025-02-19,Standard,14.99,active
13887,2025-02-21,Standard,14.99,active
13888,2025-02-21,Standard,14.99,active
13897,2025-02-18,Standard,14.99,active
13898,2025-02-20,Premium,19.99,active
13901,2025-02-19,Premium,19.99,active
13904,2025-02-19,Basic,9.99,active
13912,2025-02-22,Standard,14.99,active
13922,2025-02-16,Basic,9.99,active
13923,2025-02-21,Basic,9.99,active
13930,2025-02-20,Basic,9.99,active
13933,2025-02-16,Basic,9.99,active
13936,2025-02-19,Premium,19.99,active
13941,2025-02-20,Standard,14.99,active
13945,2025-02-21,Standard,14.99,active
13947,2025-02-17,Basic,9.99,active
13948,2025-02-18,Basic,9.99,active
13952,2025-02-20,Premium,19.99,active
13959,2025-02-21,Basic,9.99,active
13966,2025-02-18,Basic,9.99,active
13968,2025-02-17,Basic,9.99,active
13970,2025-02-16,Standard,14.99,active
13975,2025-02-16,Standard,14.99,active
13986,2025-02-21,Basic,9.99,active
13994,2025-02-22,Standard,14.99,active
14002,2025-02-18,Standard,14.99,active
14016,2025-02-16,Basic,9.99,active
14017,2025-02-16,Premium,19.99,active
14030,2025-02-19,Standard,14.99,active
14035,2025-02-21,Basic,9.99,active
14037,2025-02-20,Standard,14.99,active
14040,2025-02-16,Standard,14.99,active
14047,2025-02-19,Basic,9.99,active
14053,2025-02-21,Basic,9.99,active
14058,2025-02-22,Standard,14.99,active
14061,2025-02-22,Basic,9.99,active
14072,2025-02-19,Basic,9.99,active
14074,2025-02-18,Standard,14.99,active
14075,2025-02-21,Standard,14.99,active
14078,2025-02-21,Standard,14.99,active
14079,2025-02-21,Standard,14.99,active
14084,2025-02-21,Standard,14.99,active
14085,2025-02-22,Standard,14.99,active
14097,2025-02-19,Basic,9.99,active
14098,2025-02-18,Premium,19.99,active
14100,2025-02-17,Basic,9.99,active
14104,2025-02-18,Basic,9.99,active
14109,2025-02-22,Basic,9.99,active
14122,2025-02-19,Basic,9.99,active
14127,2025-02-22,Basic,9.99,active
14130,2025-02-21,Standard,14.99,active
14131,2025-02-21,Standard,14.99,active
14138,2025-02-19,Basic,9.99,active
14139,2025-02-21,Basic,9.99,active
14140,2025-02-19,Basic,9.99,active
14145,2025-02-18,Basic,9.99,active
14147,2025-02-20,Basic,9.99,active
14153,2025-02-19,Standard,14.99,active
14160,2025-02-17,Basic,9.99,active
14161,2025-02-19,Basic,9.99,active
14168,2025-02-23,Basic,9.99,active
14184,2025-02-21,Premium,19.99,active
14187,2025-02-18,Basic,9.99,active
14197,2025-02-17,Basic,9.99,active
14208,2025-02-23,Basic,9.99,active
14212,2025-02-17,Premium,19.99,active
14220,2025-02-22,Basic,9.99,active
14236,2025-02-22,Basic,9.99,active
14238,2025-02-23,Basic,9.99,active
14239,2025-02-20,Standard,14.99,active
14242,2025-02-17,Standard,14.99,active
14244,2025-02-19,Basic,9.99,active
14246,2025-02-19,Basic,9.99,active
14248,2025-02-20,Standard,14.99,active
14250,2025-02-19,Basic,9.99,active
14252,2025-02-19,Premium,19.99,active
14254,2025-02-17,Premium,19.99,active
14261,2025-02-21,Standard,14.99,active
14263,2025-02-21,Standard,14.99,active
14275,2025-02-18,Basic,9.99,active
14276,2025-02-17,Basic,9.99,active
14297,2025-02-20,Basic,9.99,active
14298,2025-02-21,Standard,14.99,active
14301,2025-02-19,Standard,14.99,active
14306,2025-02-17,Standard,14.99,active
14307,2025-02-22,Basic,9.99,active
14312,2025-02-18,Standard,14.99,active
14313,2025-02-21,Premium,19.99,active
14314,2025-02-21,Basic,9.99,active
14322,2025-02-20,Premium,19.99,active
14327,2025-02-18,Standard,14.99,active
14330,2025-02-22,Standard,14.99,active
14340,2025-02-21,Basic,9.99,active
14343,2025-02-23,Standard,14.99,active
14355,2025-02-19,Basic,9.99,active
14361,2025-02-22,Premium,19.99,active
14365,2025-02-20,Basic,9.99,active
14366,2025-02-21,Standard,14.99,active
14369,2025-02-23,Premium,19.99,active
14379,2025-02-17,Premium,19.99,active
14381,2025-02-23,Basic,9.99,active
14384,2025-02-20,Standard,14.99,active
14387,2025-02-19,Basic,9.99,active
14392,2025-02-21,Standard,14.99,active
14403,2025-02-22,Basic,9.99,active
14409,2025-02-21,Standard,14.99,active
14410,2025-02-19,Basic,9.99,active
14414,2025-02-18,Basic,9.99,active
14422,2025-02-21,Premium,19.99,active
14427,2025-02-24,Basic,9.99,active
14429,2025-02-19,Premium,19.99,active
14432,2025-02-23,Standard,14.99,active
14437,2025-02-20,Basic,9.99,active
14438,2025-02-21,Basic,9.99,active
14442,2025-02-20,Basic,9.99,active
14448,2025-02-19,Premium,19.99,active
14449,2025-02-18,Basic,9.99,active
14450,2025-02-19,Basic,9.99,active
14454,2025-02-24,Standard,14.99,active
14466,2025-02-21,Basic,9.99,active
14474,2025-02-21,Basic,9.99,active
14478,2025-02-19,Premium,19.99,active
14481,2025-02-23,Basic,9.99,active
14483,2025-02-21,Basic,9.99,active
14492,2025-02-22,Standard,14.99,active
14494,2025-02-19,Standard,14.99,active
14503,2025-02-21,Standard,14.99,active
14525,2025-02-18,Premium,19.99,active
14538,2025-02-23,Standard,14.99,active
14540,2025-02-21,Basic,9.99,active
14547,2025-02-19,Premium,19.99,active
14550,2025-02-24,Basic,9.99,active
14554,2025-02-24,Basic,9.99,active
14555,2025-02-23,Basic,9.99,active
14566,2025-02-22,Basic,9.99,active
14572,2025-02-22,Premium,19.99,active
14576,2025-02-21,Standard,14.99,active
14589,2025-02-19,Basic,9.99,active
14594,2025-02-19,Basic,9.99,active
14600,2025-02-23,Basic,9.99,active
14625,2025-02-23,Basic,9.99,active
14629,2025-02-23,Standard,14.99,active
14630,2025-02-23,Basic,9.99,active
14638,2025-02-19,Basic,9.99,active
14646,2025-02-18,Basic,9.99,active
14650,2025-02-20,Basic,9.99,active
14652,2025-02-19,Standard,14.99,active
14658,2025-02-21,Basic,9.99,active
14660,2025-02-23,Basic,9.99,active
14670,2025-02-23,Basic,9.99,active
14671,2025-02-21,Standard,14.99,active
14673,2025-02-21,Standard,14.99,active
14678,2025-02-21,Standard,14.99,active
14681,2025-02-23,Basic,9.99,active
14686,2025-02-24,Standard,14.99,active
14688,2025-02-20,Basic,9.99,active
14699,2025-02-20,Premium,19.99,active
14701,2025-02-24,Standard,14.99,active
14705,2025-02-25,Basic,9.99,active
14712,2025-02-22,Basic,9.99,active
14717,2025-02-23,Standard,14.99,active
14719,2025-02-20,Premium,19.99,active
14720,2025-02-19,Premium,19.99,active
14732,2025-02-20,Basic,9.99,active
14736,2025-02-20,Premium,19.99,active
14737,2025-02-25,Basic,9.99,active
14740,2025-02-21,Basic,9.99,active
14741,2025-02-20,Basic,9.99,active
14743,2025-02-19,Premium,19.99,active
14748,2025-02-20,Premium,19.99,active
14752,2025-02-19,Basic,9.99,active
14756,2025-02-23,Basic,9.99,active
14761,2025-02-25,Basic,9.99,active
14767,2025-02-21,Standard,14.99,active
14773,2025-02-20,Basic,9.99,active
14781,2025-02-20,Standard,14.99,active
14786,2025-02-25,Standard,14.99,active
14787,2025-02-25,Standard,14.99,active
14800,2025-02-22,Standard,14.99,active
14802,2025-02-25,Premium,19.99,active
14820,2025-02-20,Basic,9.99,active
14822,2025-02-21,Standard,14.99,active
14833,2025-02-22,Standard,14.99,active
14835,2025-02-19,Standard,14.99,active
14837,2025-02-23,Standard,14.99,active
14840,2025-02-22,Basic,9.99,active
14842,2025-02-20,Basic,9.99,active
14844,2025-02-21,Premium,19.99,active
14858,2025-02-20,Premium,19.99,active
14868,2025-02-23,Standard,14.99,active
14877,2025-02-21,Basic,9.99,active
14880,2025-02-23,Standard,14.99,active
14886,2025-02-19,Standard,14.99,active
14887,2025-02-23,Basic,9.99,active
14891,2025-02-21,Basic,9.99,active
14899,2025-02-20,Standard,14.99,active
14902,2025-02-24,Basic,9.99,active
14907,2025-02-23,Standard,14.99,active
14916,2025-02-25,Basic,9.99,active
14919,2025-02-24,Standard,14.99,active
14921,2025-02-23,Basic,9.99,active
14928,2025-02-21,Basic,9.99,active
14953,2025-02-23,Basic,9.99,active
14958,2025-02-21,Basic,9.99,active
14973,2025-02-24,Basic,9.99,active
14980,2025-02-20,Basic,9.99,active
14982,2025-02-23,Basic,9.99,active
14992,2025-02-22,Standard,14.99,active
14997,2025-02-22,Standard,14.99,active
14998,2025-02-20,Basic,9.99,active
15016,2025-02-23,Premium,19.99,active
15021,2025-02-22,Standard,14.99,active
15026,2025-02-20,Basic,9.99,active
15029,2025-02-21,Basic,9.99,active
15030,2025-02-20,Basic,9.99,active
15034,2025-02-22,Standard,14.99,active
15035,2025-02-26,Standard,14.99,active
15036,2025-02-23,Basic,9.99,active
15037,2025-02-26,Basic,9.99,active
15043,2025-02-21,Standard,14.99,active
15045,2025-02-22,Basic,9.99,active
15047,2025-02-22,Basic,9.99,active
15054,2025-02-22,Basic,9.99,active
15055,2025-02-20,Basic,9.99,active
15061,2025-02-23,Basic,9.99,active
15062,2025-02-26,Standard,14.99,active
15074,2025-02-23,Standard,14.99,active
15082,2025-02-25,Basic,9.99,active
15085,2025-02-23,Basic,9.99,active
15087,2025-02-22,Standard,14.99,active
15089,2025-02-21,Standard,14.99,active
15091,2025-02-24,Basic,9.99,active
15092,2025-02-22,Standard,14.99,active
15097,2025-02-24,Premium,19.99,active
15098,2025-02-26,Basic,9.99,active
15103,2025-02-24,Basic,9.99,active
15104,2025-02-26,Basic,9.99,active
15110,2025-02-20,Standard,14.99,active
15112,2025-02-26,Standard,14.99,active
15122,2025-02-22,Standard,14.99,active
15129,2025-02-20,Basic,9.99,active
15130,2025-02-24,Premium,19.99,active
15131,2025-02-24,Standard,14.99,active
15134,2025-02-23,Basic,9.99,active
15138,2025-02-25,Basic,9.99,active
15151,2025-02-20,Basic,9.99,active
15152,2025-02-21,Basic,9.99,active
15153,2025-02-25,Standard,14.99,active
15162,2025-02-20,Standard,14.99,active
15163,2025-02-23,Basic,9.99,active
15174,2025-02-21,Premium,19.99,active
15176,2025-02-23,Basic,9.99,active
15178,2025-02-21,Standard,14.99,active
15180,2025-02-20,Basic,9.99,active
15181,2025-02-25,Standard,14.99,active
15207,2025-02-21,Standard,14.99,active
15220,2025-02-20,Basic,9.99,active
15231,2025-02-21,Standard,14.99,active
15251,2025-02-26,Basic,9.99,active
15255,2025-02-21,Basic,9.99,active
15260,2025-02-24,Basic,9.99,active
15261,2025-02-23,Premium,19.99,active
15264,2025-02-22,Standard,14.99,active
15267,2025-02-21,Premium,19.99,active
15270,2025-02-23,Standard,14.99,active
15278,2025-02-26,Standard,14.99,active
15285,2025-02-26,Standard,14.99,active
15286,2025-02-24,Basic,9.99,active
15287,2025-02-25,Basic,9.99,active
15290,2025-02-23,Standard,14.99,active
15295,2025-02-23,Basic,9.99,active
15298,2025-02-21,Basic,9.99,active
15310,2025-02-23,Basic,9.99,active
15327,2025-02-24,Premium,19.99,active
15335,2025-02-23,Basic,9.99,active
15346,2025-02-21,Basic,9.99,active
15351,2025-02-21,Basic,9.99,active
15359,2025-02-25,Basic,9.99,active
15361,2025-02-24,Basic,9.99,active
15385,2025-02-27,Basic,9.99,active
15386,2025-02-22,Basic,9.99,active
15400,2025-02-22,Basic,9.99,active
15417,2025-02-27,Standard,14.99,active
15418,2025-02-27,Basic,9.99,active
15420,2025-02-23,Standard,14.99,active
15421,2025-02-26,Standard,14.99,active
15423,2025-02-22,Basic,9.99,active
15426,2025-02-23,Basic,9.99,active
15427,2025-02-22,Basic,9.99,active
15432,2025-02-25,Basic,9.99,active
15435,2025-02-23,Standard,14.99,active
15436,2025-02-26,Premium,19.99,active
15438,2025-02-23,Basic,9.99,active
15450,2025-02-23,Basic,9.99,active
15453,2025-02-25,Basic,9.99,active
15455,2025-02-27,Basic,9.99,active
15464,2025-02-26,Standard,14.99,active
15472,2025-02-27,Premium,19.99,active
15486,2025-02-23,Basic,9.99,active
15491,2025-02-21,Basic,9.99,active
15493,2025-02-21,Standard,14.99,active
15495,2025-02-25,Basic,9.99,active
15498,2025-02-27,Basic,9.99,active
15500,2025-02-27,Basic,9.99,active
15506,2025-02-22,Basic,9.99,active
15510,2025-02-21,Standard,14.99,active
15515,2025-02-27,Basic,9.99,active
15516,2025-02-26,Basic,9.99,active
15517,2025-02-22,Premium,19.99,active
15519,2025-02-25,Basic,9.99,active
15523,2025-02-27,Basic,9.99,active
15532,2025-02-23,Premium,19.99,active
15547,2025-02-27,Premium,19.99,active
15549,2025-02-24,Basic,9.99,active
15555,2025-02-25,Standard,14.99,active
15556,2025-02-26,Basic,9.99,active
15557,2025-02-25,Basic,9.99,active
15558,2025-02-25,Basic,9.99,active
15560,2025-02-27,Basic,9.99,active
15562,2025-02-27,Basic,9.99,active
15563,2025-02-22,Basic,9.99,active
15569,2025-02-27,Premium,19.99,active
15574,2025-02-27,Standard,14.99,active
15575,2025-02-23,Standard,14.99,active
15576,2025-02-25,Basic,9.99,active
15577,2025-02-23,Basic,9.99,active
15587,2025-02-25,Standard,14.99,active
15589,2025-02-21,Basic,9.99,active
15594,2025-02-27,Premium,19.99,active
15596,2025-02-27,Standard,14.99,active
15611,2025-02-27,Standard,14.99,active
15614,2025-02-23,Premium,19.99,active
15618,2025-02-23,Basic,9.99,active
15620,2025-02-27,Standard,14.99,active
15625,2025-02-26,Standard,14.99,active
15628,2025-02-28,Standard,14.99,active
15629,2025-02-28,Basic,9.99,active
15634,2025-02-26,Basic,9.99,active
15642,2025-02-26,Standard,14.99,active
15644,2025-02-22,Standard,14.99,active
15658,2025-02-23,Standard,14.99,active
15662,2025-02-24,Standard,14.99,active
15669,2025-02-27,Basic,9.99,active
15670,2025-02-28,Standard,14.99,active
15673,2025-02-23,Basic,9.99,active
15677,2025-02-25,Basic,9.99,active
15682,2025-02-25,Basic,9.99,active
15684,2025-02-22,Standard,14.99,active
15700,2025-02-27,Standard,14.99,active
15701,2025-02-24,Standard,14.99,active
15705,2025-02-26,Basic,9.99,active
15706,2025-02-24,Basic,9.99,active
15709,2025-02-26,Standard,14.99,active
15720,2025-02-25,Basic,9.99,active
15724,2025-02-22,Premium,19.99,active
15725,2025-02-22,Basic,9.99,active
15737,2025-02-22,Premium,19.99,active
15741,2025-02-24,Basic,9.99,active
15746,2025-02-28,Standard,14.99,active
15747,2025-02-26,Standard,14.99,active
15769,2025-02-28,Basic,9.99,active
15777,2025-02-27,Basic,9.99,active
15778,2025-02-23,Standard,14.99,active
15780,2025-02-23,Standard,14.99,active
15792,2025-02-22,Standard,14.99,active
15793,2025-02-23,Basic,9.99,active
15794,2025-02-25,Premium,19.99,active
15800,2025-02-22,Basic,9.99,active
15804,2025-02-23,Standard,14.99,active
15811,2025-02-28,Basic,9.99,active
15812,2025-02-27,Standard,14.99,active
15816,2025-02-24,Basic,9.99,active
15821,2025-02-27,Basic,9.99,active
15822,2025-02-24,Premium,19.99,active
15834,2025-02-25,Standard,14.99,active
15845,2025-02-25,Basic,9.99,active
15853,2025-02-28,Basic,9.99,active
15876,2025-02-23,Standard,14.99,active
15895,2025-02-28,Premium,19.99,active
15896,2025-02-24,Standard,14.99,active
15903,2025-02-24,Basic,9.99,active
15905,2025-02-23,Premium,19.99,active
15912,2025-02-26,Standard,14.99,active
15915,2025-02-24,Basic,9.99,active
15926,2025-02-25,Basic,9.99,active
15932,2025-02-23,Basic,9.99,active
15933,2025-03-01,Basic,9.99,active
15942,2025-02-24,Basic,9.99,active
15944,2025-03-01,Standard,14.99,active
15957,2025-02-25,Basic,9.99,active
15962,2025-02-28,Premium,19.99,active
15964,2025-02-25,Basic,9.99,active
15965,2025-02-24,Standard,14.99,active
15971,2025-02-27,Basic,9.99,active
15972,2025-02-27,Basic,9.99,active
15977,2025-02-24,Basic,9.99,active
15993,2025-02-27,Premium,19.99,active
16010,2025-02-27,Basic,9.99,active
16011,2025-02-25,Basic,9.99,active
16018,2025-02-25,Basic,9.99,active
16020,2025-02-24,Standard,14.99,active
16028,2025-02-25,Standard,14.99,active
16034,2025-03-01,Premium,19.99,active
16040,2025-02-24,Standard,14.99,active
16055,2025-02-27,Basic,9.99,active
16060,2025-02-27,Basic,9.99,active
16069,2025-03-01,Premium,19.99,active
16074,2025-02-28,Basic,9.99,active
16076,2025-03-01,Basic,9.99,active
16077,2025-02-27,Basic,9.99,active
16078,2025-03-01,Basic,9.99,active
16088,2025-02-27,Premium,19.99,active
16094,2025-02-23,Standard,14.99,active
16098,2025-02-24,Premium,19.99,active
16101,2025-02-28,Basic,9.99,active
16109,2025-02-28,Basic,9.99,active
16118,2025-02-27,Standard,14.99,active
16135,2025-02-25,Premium,19.99,active
16141,2025-02-28,Basic,9.99,active
16143,2025-02-23,Standard,14.99,active
16144,2025-02-25,Premium,19.99,active
16147,2025-02-25,Standard,14.99,active
16149,2025-02-25,Standard,14.99,active
16150,2025-02-23,Basic,9.99,active
16153,2025-02-24,Standard,14.99,active
16164,2025-03-01,Basic,9.99,active
16165,2025-02-25,Basic,9.99,active
16169,2025-02-26,Basic,9.99,active
16171,2025-02-24,Basic,9.99,active
16175,2025-02-24,Basic,9.99,active
16183,2025-02-26,Premium,19.99,active
16186,2025-02-27,Basic,9.99,active
16194,2025-03-01,Standard,14.99,active
16198,2025-02-24,Standard,14.99,active
16200,2025-02-26,Standard,14.99,active
16204,2025-02-28,Basic,9.99,active
16207,2025-02-27,Standard,14.99,active
16221,2025-03-01,Basic,9.99,active
16222,2025-03-02,Basic,9.99,active
16232,2025-03-02,Basic,9.99,active
16240,2025-02-27,Standard,14.99,active
16242,2025-02-27,Standard,14.99,active
16253,2025-03-01,Basic,9.99,active
16255,2025-02-28,Standard,14.99,active
16257,2025-02-27,Basic,9.99,active
16272,2025-03-01,Premium,19.99,active
16273,2025-03-02,Basic,9.99,active
16275,2025-02-26,Basic,9.99,active
16283,2025-03-02,Standard,14.99,active
16289,2025-02-24,Basic,9.99,active
16291,2025-02-27,Basic,9.99,active
